time,pop,gdp,land,name,value,per_pop,per_gdp,per_pop_cumsum
2022-08-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,20,0.17031718851285502,3.548971188742096,4.5559847927188715
2022-08-01,11742796,563543.6,Belgía,asylum_applicants_total,3530,30.060983772518917,626.3934148129799,150.09202237695348
2022-08-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,3510,29.89066658400606,622.8444436242378,145.53603758423463
2022-08-01,11742796,563543.6,Belgía,total_grants,4101.111111111111,34.924485711163776,727.7362587581708,517.6128600226234
2022-09-01,11742796,563543.6,Belgía,beneficiaries,57580,490.3431857285096,10217.488052388493,2753.1347730131733
2022-09-01,11742796,563543.6,Belgía,applicants_ukraine,660,5.620467220924216,117.11604922848916,39.21553265508488
2022-09-01,11742796,563543.6,Belgía,applicants_total,38330,326.41289178488665,6801.603283224226,2039.1225394701569
2022-09-01,11742796,563543.6,Belgía,applicants_non_ukraine,37670,320.79242456396247,6684.4872339957365,1999.907006815072
2022-09-01,11742796,563543.6,Belgía,grants,2200,18.73489073641405,390.3868307616305,490.5560822141507
2022-09-01,11742796,563543.6,Belgía,total_decisions,2253.888888888889,19.193800938795913,399.9493364646301,121.67270706037793
2022-09-01,11742796,563543.6,Belgía,positive_decisions,1102.2222222222222,9.38636950026401,195.5877455128977,55.178038045150785
2022-09-01,11742796,563543.6,Belgía,percent_positive_decisions,0.4866861219567665,0.0041445505989950475,0.08636175123925932,0.489031303919152
2022-09-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,15,0.12773789138464128,2.6617283915565717,4.683722684103513
2022-09-01,11742796,563543.6,Belgía,asylum_applicants_total,4010,34.148596296827435,711.5687233427902,184.24061867378092
2022-09-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,3995,34.020858405442794,708.9069949512336,179.55689598967743
2022-09-01,11742796,563543.6,Belgía,total_grants,3302.222222222222,28.12126023667806,585.9745762745282,545.7341202593014
2022-10-01,11742796,563543.6,Belgía,beneficiaries,56545,481.52927122296944,10033.828793371089,3234.6640442361427
2022-10-01,11742796,563543.6,Belgía,applicants_ukraine,660,5.620467220924216,117.11604922848916,44.8359998760091
2022-10-01,11742796,563543.6,Belgía,applicants_total,40360,343.70008641894145,7161.823858881549,2382.822625889098
2022-10-01,11742796,563543.6,Belgía,applicants_non_ukraine,39700,338.0796191980172,7044.7078096530595,2337.9866260130893
2022-10-01,11742796,563543.6,Belgía,grants,2095,17.840725496721564,371.75473202073454,508.3968077108723
2022-10-01,11742796,563543.6,Belgía,total_decisions,2350,20.012269650260464,417.0041146771963,141.6849767106384
2022-10-01,11742796,563543.6,Belgía,positive_decisions,1208.3333333333333,10.289996805984991,214.4170093198349,65.46803485113577
2022-10-01,11742796,563543.6,Belgía,percent_positive_decisions,0.5141843971631206,0.0043787220450999965,0.0912412805616319,0.5141843971631206
2022-10-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,10,0.08515859425642751,1.774485594371048,4.768881278359941
2022-10-01,11742796,563543.6,Belgía,asylum_applicants_total,4220,35.93692677621241,748.8329208245822,220.17754544999332
2022-10-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,4210,35.85176818195598,747.0584352302112,215.4086641716334
2022-10-01,11742796,563543.6,Belgía,total_grants,3303.333333333333,28.130722302706552,586.1717413405694,573.864842562008
2022-11-01,11742796,563543.6,Belgía,beneficiaries,61475,523.5124581913882,10908.650191396016,3758.176502427531
2022-11-01,11742796,563543.6,Belgía,applicants_ukraine,670,5.705625815180643,118.8905348228602,50.54162569118974
2022-11-01,11742796,563543.6,Belgía,applicants_total,41815,356.09066188325164,7420.0115128625375,2738.9132877723496
2022-11-01,11742796,563543.6,Belgía,applicants_non_ukraine,41145,350.38503606807103,7301.120978039677,2688.37166208116
2022-11-01,11742796,563543.6,Belgía,grants,1920,16.350450097234084,340.7012341192412,524.7472578081064
2022-11-01,11742796,563543.6,Belgía,total_decisions,2293.3333333333335,19.529704282807376,406.94869630909363,161.2146809934458
2022-11-01,11742796,563543.6,Belgía,positive_decisions,1113.888888888889,9.485721193563176,197.6579787063306,74.95375604469895
2022-11-01,11742796,563543.6,Belgía,percent_positive_decisions,0.4842269069772486,0.004123608269932038,0.08592536708379771,0.48570736434108525
2022-11-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,15,0.12773789138464128,2.6617283915565717,4.896619169744582
2022-11-01,11742796,563543.6,Belgía,asylum_applicants_total,3370,28.698446264416074,598.0016453030431,248.8759917144094
2022-11-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,3355,28.57070837303143,595.3399169114865,243.97937254466484
2022-11-01,11742796,563543.6,Belgía,total_grants,3033.8888888888887,25.83617129079726,538.3592128255717,599.7010138528052
2022-12-01,11742796,563543.6,Belgía,beneficiaries,63210,538.2874742948784,11216.523442019394,4296.463976722409
2022-12-01,11742796,563543.6,Belgía,applicants_ukraine,685,5.833363706565285,121.55226321441678,56.37498939775503
2022-12-01,11742796,563543.6,Belgía,applicants_total,41820,356.13324118037985,7420.898755659721,3095.046528952729
2022-12-01,11742796,563543.6,Belgía,applicants_non_ukraine,41135,350.2998774738146,7299.346492445305,3038.6715395549745
2022-12-01,11742796,563543.6,Belgía,grants,1735,14.775016103490174,307.8732506233768,539.5222739115966
2022-12-01,11742796,563543.6,Belgía,total_decisions,2236.6666666666665,19.047138915354285,396.893277940991,180.26181990880008
2022-12-01,11742796,563543.6,Belgía,positive_decisions,1019.4444444444445,8.681445581141361,180.89894809282626,83.63520162584031
2022-12-01,11742796,563543.6,Belgía,percent_positive_decisions,0.45426941679137656,0.0038684944947640796,0.08060945360596351,0.45578738201689023
2022-12-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,20,0.17031718851285502,3.548971188742096,5.066936358257437
2022-12-01,11742796,563543.6,Belgía,asylum_applicants_total,2615,22.268972398055794,464.027982928029,271.1449641124652
2022-12-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,2595,22.09865520954294,460.4790117392869,266.07802775420777
2022-12-01,11742796,563543.6,Belgía,total_grants,2754.4444444444443,23.456461684631535,488.77219871620304,623.1574755374368
2023-01-01,11742796,563543.6,Belgía,beneficiaries,62520,532.4115312911848,11094.083936007792,4828.875508013593
2023-01-01,11742796,563543.6,Belgía,applicants_ukraine,685,5.833363706565285,121.55226321441678,62.20835310432032
2023-01-01,11742796,563543.6,Belgía,applicants_total,42150,358.943474790842,7479.4567802739675,3453.9900037435714
2023-01-01,11742796,563543.6,Belgía,applicants_non_ukraine,41465,353.1101110842767,7357.904517059551,3391.781650639251
2023-01-01,11742796,563543.6,Belgía,grants,1560,13.284740704002692,276.81975272188345,552.8070146155993
2023-01-01,11742796,563543.6,Belgía,total_decisions,2180,18.564573547901198,386.8378595728884,198.82639345670128
2023-01-01,11742796,563543.6,Belgía,positive_decisions,925,7.877169968719545,164.13991747932192,91.51237159455985
2023-01-01,11742796,563543.6,Belgía,percent_positive_decisions,0.4243119266055046,0.0036133807195961216,0.07529354012812933,0.4243119266055046
2023-01-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,0,0,0,5.066936358257437
2023-01-01,11742796,563543.6,Belgía,asylum_applicants_total,2775,23.631509906158634,492.41975243796577,294.7764740186238
2023-01-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,2775,23.631509906158634,492.41975243796577,289.7095376603664
2023-01-01,11742796,563543.6,Belgía,total_grants,2485,21.16191067272224,440.95967020120537,644.319386210159
2023-02-01,11742796,563543.6,Belgía,beneficiaries,63615,541.7363973622636,11288.390108591422,5370.611905375857
2023-02-01,11742796,563543.6,Belgía,applicants_ukraine,690,5.875943003693498,122.43950601160229,68.08429610801382
2023-02-01,11742796,563543.6,Belgía,applicants_total,41730,355.366813832072,7404.928385310383,3809.3568175756436
2023-02-01,11742796,563543.6,Belgía,applicants_non_ukraine,41040,349.4908708283785,7282.48887929878,3741.2725214676293
2023-02-01,11742796,563543.6,Belgía,grants,1470,12.518313355694845,260.849382372544,565.3253279712942
2023-02-01,11742796,563543.6,Belgía,total_decisions,2272.222222222222,19.34992502826603,403.2025600543103,218.1763184849673
2023-02-01,11742796,563543.6,Belgía,positive_decisions,1003.3333333333334,8.544245623728228,178.04005463522847,100.05661721828808
2023-02-01,11742796,563543.6,Belgía,percent_positive_decisions,0.44026946169901127,0.0037492728452321856,0.07812518174263913,0.44156479217603917
2023-02-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,10,0.08515859425642751,1.774485594371048,5.152094952513865
2023-02-01,11742796,563543.6,Belgía,asylum_applicants_total,2400,20.438062621542606,425.8765426490515,315.2145366401664
2023-02-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,2390,20.352904027286176,424.1020570546804,310.06244168765255
2023-02-01,11742796,563543.6,Belgía,total_grants,2473.3333333333335,21.062558979423073,438.88943700777253,665.3819451895821
2023-03-01,11742796,563543.6,Belgía,beneficiaries,64555,549.7413052223678,11455.1917544623,5920.353210598225
2023-03-01,11742796,563543.6,Belgía,applicants_ukraine,695,5.918522300821712,123.32674880878781,74.00281840883552
2023-03-01,11742796,563543.6,Belgía,applicants_total,41315,351.8327321704303,7331.287233143984,4161.189549746074
2023-03-01,11742796,563543.6,Belgía,applicants_non_ukraine,40620,345.91420986960856,7207.960484335196,4087.1867313372377
2023-03-01,11742796,563543.6,Belgía,grants,1365,11.624148116002356,242.21728363164803,576.9494760872966
2023-03-01,11742796,563543.6,Belgía,total_decisions,2364.4444444444443,20.135276508630863,419.56726053573215,238.31159499359816
2023-03-01,11742796,563543.6,Belgía,positive_decisions,1081.6666666666667,9.211321278736909,191.94019179113502,109.26793849702499
2023-03-01,11742796,563543.6,Belgía,percent_positive_decisions,0.45622699679251777,0.0038851649708682478,0.0809568233571489,0.4574718045112782
2023-03-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,10,0.08515859425642751,1.774485594371048,5.237253546770293
2023-03-01,11742796,563543.6,Belgía,asylum_applicants_total,2635,22.43928958656865,467.5769541167711,337.653826226735
2023-03-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,2625,22.35413099231222,465.8024685224001,332.41657267996476
2023-03-01,11742796,563543.6,Belgía,total_grants,2446.666666666667,20.83546939473927,434.15747542278314,686.2174145843213
2023-04-01,11742796,563543.6,Belgía,beneficiaries,65420,557.1075236255489,11608.684758375395,6477.460734223774
2023-04-01,11742796,563543.6,Belgía,applicants_ukraine,695,5.918522300821712,123.32674880878781,79.92134070965723
2023-04-01,11742796,563543.6,Belgía,applicants_total,40770,347.19158878345496,7234.577768250762,4508.3811385295285
2023-04-01,11742796,563543.6,Belgía,applicants_non_ukraine,40075,341.2730664826333,7111.251019441975,4428.459797819871
2023-04-01,11742796,563543.6,Belgía,grants,1035,8.813914505540248,183.65925901740346,585.7633905928368
2023-04-01,11742796,563543.6,Belgía,total_decisions,2456.6666666666665,20.92062798899569,435.93196101715404,259.23222298259384
2023-04-01,11742796,563543.6,Belgía,positive_decisions,1160,9.878396933745591,205.84032894704154,119.14633543077058
2023-04-01,11742796,563543.6,Belgía,percent_positive_decisions,0.47218453188602444,0.004021057096504311,0.0837884649716587,0.47218453188602444
2023-04-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,10,0.08515859425642751,1.774485594371048,5.322412141026721
2023-04-01,11742796,563543.6,Belgía,asylum_applicants_total,2055,17.500091119695853,364.6567896432503,355.1539173464309
2023-04-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,2045,17.414932525439426,362.8823040488793,349.8315052054042
2023-04-01,11742796,563543.6,Belgía,total_grants,2195,18.692311439285838,389.499587964445,704.9097260236072
2023-05-01,11742796,563543.6,Belgía,beneficiaries,66455,565.9214381310891,11792.3440173928,7043.3821723548635
2023-05-01,11742796,563543.6,Belgía,applicants_ukraine,700,5.961101597949926,124.21399160597335,85.88244230760715
2023-05-01,11742796,563543.6,Belgía,applicants_total,41155,350.47019466232746,7302.895463634048,4858.851333191856
2023-05-01,11742796,563543.6,Belgía,applicants_non_ukraine,40455,344.5090930643775,7178.6814720280745,4772.968890884248
2023-05-01,11742796,563543.6,Belgía,grants,1180,10.048714122258447,209.38930013578366,595.8121047150953
2023-05-01,11742796,563543.6,Belgía,total_decisions,2383.888888888889,20.300862664129472,423.01764919145376,279.5330856467233
2023-05-01,11742796,563543.6,Belgía,positive_decisions,1094.4444444444446,9.320135038064569,194.20759005060916,128.46647046883515
2023-05-01,11742796,563543.6,Belgía,percent_positive_decisions,0.45824960353583066,0.003902389205567657,0.08131573201005755,0.4591004427872291
2023-05-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,5,0.042579297128213754,0.887242797185524,5.364991438154934
2023-05-01,11742796,563543.6,Belgía,asylum_applicants_total,2705,23.035399746363645,479.99835327736844,378.1893170927945
2023-05-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,2700,22.99282044923543,479.11111048018296,372.8243256546396
2023-05-01,11742796,563543.6,Belgía,total_grants,2274.4444444444443,19.368849160323013,403.5968901863927,724.2785751839302
2023-06-01,11742796,563543.6,Belgía,beneficiaries,67655,576.1404694418603,12005.282288717324,7619.522641796724
2023-06-01,11742796,563543.6,Belgía,applicants_ukraine,695,5.918522300821712,123.32674880878781,91.80096460842886
2023-06-01,11742796,563543.6,Belgía,applicants_total,40895,348.2560712116603,7256.758838180401,5207.107404403516
2023-06-01,11742796,563543.6,Belgía,applicants_non_ukraine,40200,342.3375489108386,7133.432089371612,5115.306439795087
2023-06-01,11742796,563543.6,Belgía,grants,1290,10.98545865907915,228.9086416738652,606.7975633741745
2023-06-01,11742796,563543.6,Belgía,total_decisions,2311.111111111111,19.681097339263246,410.10333736575325,299.21418298598655
2023-06-01,11742796,563543.6,Belgía,positive_decisions,1028.888888888889,8.761873142383543,182.5748511541767,137.2283436112187
2023-06-01,11742796,563543.6,Belgía,percent_positive_decisions,0.44431467518563683,0.0037837213146310025,0.07884299904845639,0.4451923076923078
2023-06-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,5,0.042579297128213754,0.887242797185524,5.407570735283148
2023-06-01,11742796,563543.6,Belgía,asylum_applicants_total,2740,23.33345482626114,486.20905285766713,401.52277191905563
2023-06-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,2735,23.290875529132926,485.32181006048154,396.1152011837725
2023-06-01,11742796,563543.6,Belgía,total_grants,2318.8888888888887,19.74733180146269,411.48349282804185,744.0259069853929
2023-07-01,11742796,563543.6,Belgía,beneficiaries,68680,584.8692253531442,12187.167062140357,8204.391867149869
2023-07-01,11742796,563543.6,Belgía,applicants_ukraine,695,5.918522300821712,123.32674880878781,97.71948690925056
2023-07-01,11742796,563543.6,Belgía,applicants_total,41520,353.57848335268704,7367.66418782859,5560.685887756203
2023-07-01,11742796,563543.6,Belgía,applicants_non_ukraine,40825,347.6599610518653,7244.337439019803,5462.966400846952
2023-07-01,11742796,563543.6,Belgía,grants,1370,11.66672741313057,243.10452642883357,618.4642907873051
2023-07-01,11742796,563543.6,Belgía,total_decisions,2238.3333333333335,19.061332014397028,397.1890255400529,318.27551500038356
2023-07-01,11742796,563543.6,Belgía,positive_decisions,963.3333333333334,8.203611246702518,170.94211225774427,145.4319548579212
2023-07-01,11742796,563543.6,Belgía,percent_positive_decisions,0.430379746835443,0.0036650534236943484,0.07637026608685521,0.430379746835443
2023-07-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,5,0.042579297128213754,0.887242797185524,5.450150032411361
2023-07-01,11742796,563543.6,Belgía,asylum_applicants_total,2970,25.29210249415897,527.0222215282013,426.8148744132146
2023-07-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,2965,25.249523197030758,526.1349787310156,421.3647243808033
2023-07-01,11742796,563543.6,Belgía,total_grants,2333.3333333333335,19.870338659833088,414.04663868657786,763.896245645226
2023-08-01,11742796,563543.6,Belgía,beneficiaries,70070,596.7062699547876,12433.820559757933,8801.098137104656
2023-08-01,11742796,563543.6,Belgía,applicants_ukraine,715,6.088839489334568,126.87571999752993,103.80832639858514
2023-08-01,11742796,563543.6,Belgía,applicants_total,43215,368.01286507915154,7668.439496074483,5928.698752835354
2023-08-01,11742796,563543.6,Belgía,applicants_non_ukraine,42500,361.92402558981695,7541.563776076954,5824.890426436768
2023-08-01,11742796,563543.6,Belgía,grants,1550,13.199582109746267,275.04526712751243,631.6638728970514
2023-08-01,11742796,563543.6,Belgía,total_decisions,2298.3333333333335,19.572283579935593,407.83593910627917,337.84779858031914
2023-08-01,11742796,563543.6,Belgía,positive_decisions,1010,8.601018019899179,179.22304503147583,154.03297287782038
2023-08-01,11742796,563543.6,Belgía,percent_positive_decisions,0.43899885718273735,0.00373845255578601,0.07789971480161204,0.4394488759970993
2023-08-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,20,0.17031718851285502,3.548971188742096,5.620467220924216
2023-08-01,11742796,563543.6,Belgía,asylum_applicants_total,3640,30.997728309339617,645.9127563510614,457.81260272255423
2023-08-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,3620,30.827411120826763,642.3637851623193,452.19213550163005
2023-08-01,11742796,563543.6,Belgía,total_grants,2560,21.800600129645442,454.2683121589883,785.6968457748715
2023-09-01,11742796,563543.6,Belgía,beneficiaries,71350,607.6065700196103,12660.954715837428,9408.704707124267
2023-09-01,11742796,563543.6,Belgía,applicants_ukraine,720,6.131418786462781,127.76296279471545,109.93974518504791
2023-09-01,11742796,563543.6,Belgía,applicants_total,43555,370.90825728387006,7728.7720062830995,6299.607010119224
2023-09-01,11742796,563543.6,Belgía,applicants_non_ukraine,42835,364.77683849740725,7601.009043488384,6189.667264934175
2023-09-01,11742796,563543.6,Belgía,grants,1430,12.177678978669135,253.75143999505985,643.8415518757206
2023-09-01,11742796,563543.6,Belgía,total_decisions,2358.3333333333335,20.08323514547416,418.4828526725055,357.93103372579327
2023-09-01,11742796,563543.6,Belgía,positive_decisions,1056.6666666666667,8.998424793095841,187.5039778052074,163.03139767091622
2023-09-01,11742796,563543.6,Belgía,percent_positive_decisions,0.4476179675300317,0.0038118516878776713,0.07942916351636888,0.4480565371024735
2023-09-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,10,0.08515859425642751,1.774485594371048,5.705625815180644
2023-09-01,11742796,563543.6,Belgía,asylum_applicants_total,3235,27.548805241954298,574.046089779034,485.36140796450854
2023-09-01,11742796,563543.6,Belgía,asylum_applicants_non_ukraine,3225,27.46364664769787,572.2716041846629,479.65578214932793
2023-09-01,11742796,563543.6,Belgía,total_grants,2486.666666666667,21.17610377176498,441.25541780026725,806.8729495466364
2023-10-01,11742796,563543.6,Belgía,beneficiaries,72670,618.8475044614588,12895.186814294404,10027.552211585726
2023-10-01,11742796,563543.6,Belgía,applicants_ukraine,735,6.259156677847423,130.424691186272,116.19890186289534
2023-10-01,11742796,563543.6,Belgía,applicants_total,44240,376.74162099043537,7850.324269497516,6676.3486311096585
2023-10-01,11742796,563543.6,Belgía,applicants_non_ukraine,43505,370.4824643125879,7719.899578311244,6560.149729246763
2023-10-01,11742796,563543.6,Belgía,grants,1350,11.496410224617716,239.55555524009148,655.3379621003384
2023-10-01,11742796,563543.6,Belgía,total_decisions,2418.3333333333335,20.59418671101272,429.1297662387318,378.52522043680597
2023-10-01,11742796,563543.6,Belgía,positive_decisions,1103.3333333333333,9.395831566292502,195.7849105789389,172.42722923720873
2023-10-01,11742796,563543.6,Belgía,percent_positive_decisions,0.456237077877326,0.0038852508199693323,0.08095861223112569,0.4562370778773259
2023-10-01,11742796,563543.6,Belgía,asylum_applicants_ukraine,10,0.08515859425642751,1.774485594371048,5.790784409437072
2023-10-01,11742796,563543.6,Belgía,asylum_applicants_total,3640,30.997728309339617,645.9127563510614,516.3591362738482
